age,experience_years,education,job_title,income,region,employment_status,enumerator_id,question_id
27,47,Bachelor,Software Developer,17264,Riyadh,Full-time,E015,Q9
35,6,PhD,Professor,25083,Riyadh,Full-time,E013,Q9
22,0,High School,Security Guard,7262,Jeddah,Full-time,E013,Q8
29,9,PhD,Senior Researcher,38429,Dammam,Self-employed,E011,Q2
14,7,PhD,Senior Researcher,44556,Dammam,Part-time,E006,Q3
50,18,PhD,Research Director,60201,Jeddah,Full-time,E007,Q5
40,11,Master,Consultant,20821,Riyadh,Self-employed,E005,Q10
31,3,Master,Financial Analyst,35696,Jeddah,Full-time,E007,Q1
28,3,Bachelor,Software Developer,21614,Riyadh,Full-time,E006,Q1
41,16,PhD,Security Guard,3952,Jeddah,Full-time,E001,Q10
33,3,High School,Worker,3504,Dammam,Part-time,E014,Q4
28,2,Master,Data Scientist,32597,Jeddah,Full-time,E003,Q8
21,6,PhD,Senior Researcher,69346,Dammam,Full-time,E013,Q3
28,0,Bachelor,HR Officer,14297,Riyadh,Full-time,E005,Q9
32,13,PhD,Department Head,46060,Jeddah,Full-time,E008,Q7
33,8,Bachelor,Marketing Specialist,19857,Riyadh,Full-time,E010,Q10
41,13,High School,Janitor,6728,Jeddah,Full-time,E002,Q1
22,1,High School,Driver,6734,Riyadh,Full-time,E005,Q1
20,31,Diploma,Administrative Assistant,5291,Riyadh,Full-time,E001,Q4
53,12,Master,Financial Analyst,0,Riyadh,Part-time,E012,Q10
33,8,Diploma,Receptionist,9525,Riyadh,Full-time,E009,Q4
42,23,Diploma,Nurse,7406,Riyadh,Self-employed,E012,Q5
54,4,Master,Senior Engineer,31643,Jeddah,Full-time,E003,Q9
44,17,Bachelor,Marketing Specialist,11650,Jeddah,Part-time,E006,Q1
19,22,PhD,Department Head,68214,Jeddah,Student,E004,Q8
30,5,Master,Consultant,35647,Dammam,Self-employed,E001,Q10
17,9,Diploma,Lab Technician,11420,Dammam,Full-time,E015,Q1
41,18,High School,Cashier,41610,Jeddah,Unemployed,E013,Q10
44,5,Bachelor,Designer,22442,Riyadh,Self-employed,E012,Q10
23,24,PhD,Professor,53136,Jeddah,Full-time,E013,Q1
41,0,High School,Janitor,3841,Jeddah,Full-time,E007,Q8
26,2,Master,Data Scientist,17207,Riyadh,Full-time,E005,Q1
38,11,Diploma,Lab Technician,6255,Dammam,Full-time,E015,Q8
48,11,PhD,Waiter,6811,Jeddah,Full-time,E002,Q4
38,3,PhD,Research Director,45952,Riyadh,Full-time,E002,Q2
36,12,Diploma,Technician,7000,Dammam,Self-employed,E007,Q5
36,2,High School,Clerk,4249,Dammam,Full-time,E002,Q1
37,2,PhD,Scientist,31218,Dammam,Full-time,E014,Q7
39,16,PhD,Senior Researcher,54090,Dammam,Full-time,E007,Q3
16,3,Master,Data Scientist,37599,Jeddah,Full-time,E013,Q3
29,2,Bachelor,Software Developer,13456,Riyadh,Self-employed,E013,Q5
41,12,High School,Security Guard,7726,Riyadh,Full-time,E011,Q9
55,23,Master,Researcher,34583,Dammam,Full-time,E003,Q1
39,7,PhD,Security Guard,3979,Jeddah,Self-employed,E008,Q2
35,5,Diploma,Technician,6623,Dammam,Full-time,E007,Q6
42,24,Diploma,Technician,8153,Riyadh,Full-time,E003,Q8
30,12,High School,Security Guard,4035,Riyadh,Self-employed,E005,Q7
89,7,Diploma,Nurse,9403,Dammam,Full-time,E003,Q7
42,19,PhD,Janitor,4043,Jeddah,Full-time,E007,Q1
44,26,Diploma,Research Director,43199,Dammam,Full-time,E001,Q6
21,1,PhD,Cashier,4218,Dammam,Part-time,E015,Q9
44,8,High School,Cashier,5078,Dammam,Full-time,E008,Q3
22,12,Master,Data Scientist,26372,Jeddah,Student,E003,Q6
48,22,Master,Project Manager,25290,Dammam,Full-time,E005,Q5
35,1,PhD,Scientist,44393,Dammam,Full-time,E002,Q2
45,23,High School,Worker,3398,Dammam,Full-time,E006,Q2
35,10,Bachelor,Accountant,18840,Jeddah,Full-time,E015,Q2
19,15,PhD,Senior Researcher,59892,Jeddah,Full-time,E007,Q9
52,5,Master,Project Manager,32186,Riyadh,Full-time,E007,Q3
81,3,PhD,Senior Researcher,49558,Dammam,Full-time,E013,Q5
26,5,Master,Researcher,37078,Dammam,Full-time,E015,Q9
15,17,Bachelor,Teacher,20570,Dammam,Full-time,E012,Q4
91,18,Master,Senior Engineer,36375,Dammam,Full-time,E005,Q6
15,5,Master,Researcher,36375,Jeddah,Self-employed,E008,Q6
46,16,Diploma,Technician,5495,Riyadh,Full-time,E002,Q9
52,18,Master,Financial Analyst,29874,Jeddah,Full-time,E009,Q4
46,2,Master,Financial Analyst,27905,Jeddah,Full-time,E014,Q1
35,17,Diploma,Technician,10565,Jeddah,Full-time,E007,Q6
28,4,Bachelor,HR Officer,19495,Riyadh,Full-time,E005,Q7
58,15,PhD,Professor,44730,Dammam,Full-time,E012,Q10
37,4,PhD,Senior Researcher,26357,Jeddah,Part-time,E010,Q8
84,2,Bachelor,Teacher,23509,Dammam,Full-time,E004,Q4
32,6,PhD,Scientist,67688,Dammam,Full-time,E009,Q1
30,10,PhD,Security Guard,6880,Jeddah,Self-employed,E007,Q2
19,17,PhD,Senior Researcher,59283,Jeddah,Full-time,E008,Q2
36,13,PhD,Cashier,3376,Dammam,Self-employed,E014,Q7
35,0,Diploma,Nurse,8943,Jeddah,Full-time,E014,Q1
42,8,Bachelor,Accountant,19450,Dammam,Part-time,E012,Q6
35,17,Master,Researcher,27095,Jeddah,Self-employed,E012,Q8
18,12,Bachelor,Teacher,9441,Riyadh,Student,E005,Q5
24,0,PhD,Professor,79602,Jeddah,Full-time,E014,Q9
12,31,Diploma,Technician,7935,Riyadh,Full-time,E003,Q9
41,23,Diploma,Professor,47124,Dammam,Full-time,E007,Q5
46,0,Bachelor,Software Developer,21935,Dammam,Full-time,E001,Q7
46,24,Master,Researcher,0,Dammam,Self-employed,E014,Q8
31,6,Bachelor,Teacher,9925,Riyadh,Full-time,E008,Q2
30,4,Master,Financial Analyst,18452,Riyadh,Part-time,E005,Q10
50,24,Bachelor,Software Developer,21655,Riyadh,Full-time,E011,Q1
34,15,Diploma,Nurse,5304,Riyadh,Full-time,E009,Q9
22,6,PhD,Senior Researcher,52544,Jeddah,Part-time,E002,Q2
47,6,PhD,Janitor,4674,Jeddah,Part-time,E012,Q8
31,0,Bachelor,Accountant,10751,Riyadh,Full-time,E013,Q7
29,10,High School,Clerk,5888,Riyadh,Full-time,E009,Q9
22,0,PhD,Professor,75734,Riyadh,Full-time,E015,Q7
29,11,Bachelor,HR Officer,21919,Riyadh,Full-time,E007,Q4
74,8,Diploma,Technician,6255,Riyadh,Full-time,E007,Q7
43,11,PhD,Senior Researcher,38765,Dammam,Self-employed,E002,Q5
19,19,Diploma,Nurse,6687,Riyadh,Student,E004,Q4
44,13,High School,Clerk,4857,Riyadh,Full-time,E011,Q5
40,14,PhD,Janitor,3734,Dammam,Full-time,E012,Q8
25,0,High School,Driver,3501,Jeddah,Full-time,E005,Q9
45,4,PhD,Professor,34250,Dammam,Self-employed,E010,Q9
49,8,Master,Data Scientist,34795,Riyadh,Full-time,E015,Q6
51,1,Master,Consultant,17906,Riyadh,Full-time,E004,Q7
32,5,Master,Consultant,37745,Jeddah,Self-employed,E009,Q2
30,5,Master,Financial Analyst,17091,Riyadh,Self-employed,E001,Q5
22,30,Bachelor,Software Developer,9446,Riyadh,Full-time,E005,Q1
22,2,High School,Worker,4571,Riyadh,Full-time,E013,Q2
49,7,Bachelor,Marketing Specialist,15174,Dammam,Self-employed,E008,Q10
39,52,Diploma,Lab Technician,7871,Jeddah,Full-time,E004,Q3
35,3,High School,Clerk,5371,Dammam,Full-time,E009,Q6
38,16,High School,Cashier,6167,Dammam,Full-time,E001,Q7
37,6,High School,Driver,6829,Jeddah,Part-time,E013,Q10
38,6,Diploma,Lab Technician,11126,Jeddah,Full-time,E012,Q8
34,3,PhD,Research Director,37982,Jeddah,Self-employed,E007,Q1
45,23,Diploma,Administrative Assistant,10218,Jeddah,Full-time,E003,Q4
53,4,PhD,Scientist,57660,Dammam,Full-time,E014,Q1
34,8,Master,Researcher,37928,Jeddah,Part-time,E003,Q4
31,2,High School,Research Director,55420,Riyadh,Full-time,E008,Q3
25,5,High School,Janitor,5781,Dammam,Self-employed,E006,Q1
33,14,High School,Worker,0,Jeddah,Full-time,E015,Q4
24,6,Diploma,Administrative Assistant,7631,Dammam,Full-time,E014,Q10
27,0,Bachelor,Designer,8665,Dammam,Self-employed,E003,Q7
41,20,High School,Security Guard,5471,Jeddah,Self-employed,E012,Q9
40,16,Bachelor,Software Developer,16948,Riyadh,Part-time,E013,Q9
22,7,PhD,Senior Researcher,74687,Jeddah,Full-time,E005,Q7
45,26,High School,Security Guard,7759,Riyadh,Self-employed,E011,Q5
20,1,High School,Driver,5653,Dammam,Full-time,E011,Q1
30,4,Bachelor,Marketing Specialist,17787,Riyadh,Full-time,E008,Q4
28,9,Bachelor,Marketing Specialist,14284,Riyadh,Full-time,E014,Q2
40,14,Bachelor,Accountant,17209,Dammam,Full-time,E001,Q10
54,24,PhD,Scientist,64986,Dammam,Part-time,E010,Q10
26,8,PhD,Security Guard,3845,Dammam,Self-employed,E010,Q8
40,16,Bachelor,Software Developer,57697,Jeddah,Unemployed,E014,Q3
52,5,Bachelor,Analyst,8038,Riyadh,Full-time,E007,Q1
29,11,Bachelor,Designer,23756,Riyadh,Part-time,E005,Q1
51,4,PhD,Professor,57374,Riyadh,Full-time,E012,Q8
20,19,PhD,Senior Researcher,65989,Dammam,Full-time,E015,Q10
33,4,Bachelor,Software Developer,13979,Riyadh,Full-time,E008,Q4
22,0,Bachelor,Analyst,17802,Jeddah,Full-time,E006,Q2
53,23,PhD,Scientist,55583,Jeddah,Full-time,E002,Q5
23,2,High School,Worker,3066,Jeddah,Full-time,E002,Q7
24,2,PhD,Professor,77593,Riyadh,Full-time,E009,Q2
27,0,Master,Data Scientist,28166,Dammam,Full-time,E010,Q10
21,21,Diploma,Lab Technician,9039,Jeddah,Student,E010,Q5
43,2,Bachelor,Accountant,13657,Jeddah,Full-time,E010,Q2
30,7,Bachelor,Accountant,9148,Dammam,Self-employed,E009,Q4
18,20,PhD,Professor,32352,Jeddah,Student,E004,Q9
39,12,Diploma,Professor,71801,Dammam,Full-time,E010,Q8
29,2,PhD,Research Director,67177,Riyadh,Self-employed,E011,Q7
24,3,High School,Cashier,71937,Jeddah,Unemployed,E012,Q4
17,17,Diploma,Nurse,10029,Dammam,Full-time,E005,Q8
37,16,Diploma,Technician,7057,Dammam,Part-time,E004,Q8
31,1,Diploma,Technician,5374,Jeddah,Full-time,E003,Q7
31,10,High School,Scientist,77975,Jeddah,Part-time,E011,Q6
57,24,PhD,Scientist,51375,Dammam,Part-time,E015,Q2
33,7,Diploma,Surgeon,75949,Riyadh,Full-time,E010,Q10
29,0,PhD,Waiter,6824,Riyadh,Full-time,E004,Q1
30,5,High School,Driver,5470,Jeddah,Full-time,E001,Q2
34,3,PhD,Senior Researcher,31839,Dammam,Full-time,E012,Q9
48,28,PhD,Senior Researcher,29660,Dammam,Full-time,E011,Q3
23,3,Diploma,Lab Technician,6787,Jeddah,Full-time,E003,Q3
20,16,PhD,Senior Researcher,57921,Riyadh,Full-time,E007,Q8
30,6,Master,Consultant,61564,Jeddah,Unemployed,E009,Q3
54,66,Master,Data Scientist,16852,Jeddah,Full-time,E012,Q1
30,5,Bachelor,Software Developer,10019,Jeddah,Full-time,E001,Q10
40,12,Diploma,Research Director,65546,Dammam,Part-time,E007,Q6
30,5,Master,Project Manager,32957,Jeddah,Full-time,E001,Q10
34,8,High School,Cashier,3364,Dammam,Self-employed,E011,Q10
50,4,PhD,Research Director,28779,Dammam,Full-time,E005,Q6
22,4,Bachelor,Analyst,16220,Dammam,Full-time,E010,Q4
23,0,High School,Worker,4891,Dammam,Part-time,E012,Q3
38,6,High School,Worker,5018,Riyadh,Full-time,E008,Q5
33,1,Diploma,Nurse,8990,Riyadh,Full-time,E013,Q1
42,23,PhD,Professor,65693,Riyadh,Full-time,E007,Q2
30,5,PhD,Research Director,50904,Riyadh,Full-time,E001,Q10
43,10,PhD,Department Head,36284,Dammam,Full-time,E005,Q4
27,7,Bachelor,Analyst,23785,Riyadh,Full-time,E009,Q7
20,3,PhD,Senior Researcher,79304,Jeddah,Part-time,E006,Q5
22,0,PhD,Professor,61558,Dammam,Full-time,E009,Q2
39,17,PhD,Scientist,39759,Jeddah,Full-time,E008,Q8
23,4,Diploma,Administrative Assistant,5365,Jeddah,Part-time,E008,Q4
19,19,Diploma,Lab Technician,8266,Jeddah,Student,E004,Q5
33,12,Master,Financial Analyst,36215,Jeddah,Full-time,E006,Q3
19,0,High School,Cashier,3821,Dammam,Self-employed,E008,Q10
79,1,Bachelor,HR Officer,11332,Riyadh,Full-time,E004,Q10
22,0,PhD,Professor,78765,Dammam,Full-time,E011,Q2
49,11,Master,Consultant,33415,Dammam,Full-time,E014,Q4
38,9,PhD,Cashier,4039,Jeddah,Full-time,E003,Q2
79,4,High School,Driver,5694,Dammam,Full-time,E013,Q1
50,31,Master,Data Scientist,0,Jeddah,Full-time,E013,Q9
39,19,Diploma,Professor,48250,Riyadh,Full-time,E004,Q1
28,0,High School,Driver,6476,Riyadh,Full-time,E011,Q1
30,2,Bachelor,Marketing Specialist,24776,Riyadh,Full-time,E014,Q10
23,4,High School,Clerk,39987,Dammam,Unemployed,E005,Q3
38,8,Bachelor,Software Developer,9573,Jeddah,Full-time,E012,Q7
14,2,Bachelor,Analyst,15226,Dammam,Full-time,E002,Q10
38,3,Diploma,Receptionist,10834,Riyadh,Full-time,E013,Q2
44,22,PhD,Research Director,61278,Dammam,Part-time,E011,Q6
31,9,Bachelor,Teacher,21047,Jeddah,Self-employed,E006,Q4
50,25,PhD,Research Director,37818,Riyadh,Full-time,E006,Q6
19,20,Bachelor,Marketing Specialist,10648,Riyadh,Student,E003,Q5
40,7,Bachelor,Accountant,13078,Jeddah,Full-time,E010,Q8
46,14,Diploma,Technician,9145,Riyadh,Full-time,E015,Q4
30,5,Diploma,Receptionist,9976,Dammam,Full-time,E001,Q5
16,6,Bachelor,Accountant,9530,Riyadh,Full-time,E004,Q8
28,4,High School,Security Guard,4302,Riyadh,Full-time,E011,Q3
36,5,High School,Worker,7681,Jeddah,Full-time,E008,Q6
20,18,Bachelor,Software Developer,23157,Riyadh,Student,E013,Q6
37,17,Diploma,Surgeon,52791,Dammam,Self-employed,E015,Q8
36,10,PhD,Scientist,51839,Dammam,Full-time,E001,Q7
32,2,High School,Cashier,6005,Dammam,Full-time,E003,Q8
29,3,Bachelor,Accountant,19325,Jeddah,Self-employed,E012,Q6
25,3,Master,Consultant,80976,Dammam,Unemployed,E007,Q4
37,18,High School,Clerk,6620,Dammam,Full-time,E004,Q6
52,5,PhD,Department Head,59673,Dammam,Full-time,E011,Q4
27,0,Diploma,Administrative Assistant,5080,Dammam,Part-time,E008,Q1
25,2,PhD,Waiter,6549,Riyadh,Full-time,E015,Q2
53,4,Master,Financial Analyst,19810,Riyadh,Full-time,E005,Q9
46,15,PhD,Professor,46424,Dammam,Full-time,E010,Q1
42,47,High School,Driver,5155,Jeddah,Full-time,E009,Q6
15,23,Master,Data Scientist,34640,Riyadh,Full-time,E001,Q10
35,16,Master,Project Manager,27492,Dammam,Full-time,E002,Q4
29,10,Master,Financial Analyst,31278,Dammam,Full-time,E006,Q1
82,4,High School,Clerk,4909,Riyadh,Full-time,E003,Q9
35,10,High School,Janitor,5729,Dammam,Full-time,E010,Q10
49,31,PhD,Senior Researcher,68029,Jeddah,Full-time,E014,Q8
38,20,Diploma,Administrative Assistant,46818,Dammam,Unemployed,E014,Q2
41,60,Bachelor,Analyst,19876,Dammam,Full-time,E015,Q7
21,10,Diploma,Nurse,8699,Jeddah,Student,E005,Q7
38,2,Diploma,Scientist,40068,Dammam,Full-time,E009,Q10
40,13,Diploma,Administrative Assistant,5551,Dammam,Full-time,E008,Q5
30,5,PhD,Senior Researcher,36713,Jeddah,Full-time,E001,Q5
22,4,Bachelor,Marketing Specialist,22308,Dammam,Full-time,E011,Q10
39,21,Master,Researcher,22841,Riyadh,Part-time,E003,Q7
24,4,Bachelor,Designer,21728,Dammam,Part-time,E007,Q6
24,2,High School,Waiter,6164,Jeddah,Full-time,E014,Q2
19,9,PhD,Professor,70891,Dammam,Self-employed,E004,Q5
27,4,Master,Project Manager,23088,Dammam,Full-time,E005,Q9
29,1,Diploma,Lab Technician,5498,Riyadh,Full-time,E006,Q5
30,4,Bachelor,Marketing Specialist,16809,Dammam,Full-time,E010,Q4
50,12,Diploma,Nurse,11346,Jeddah,Full-time,E008,Q10
89,9,Diploma,Technician,8123,Jeddah,Full-time,E010,Q1
36,13,Bachelor,Accountant,51504,Jeddah,Unemployed,E007,Q5
50,31,Diploma,Surgeon,49303,Jeddah,Full-time,E008,Q3
45,15,PhD,Cashier,5754,Jeddah,Self-employed,E008,Q8
46,0,High School,Cashier,3428,Jeddah,Self-employed,E011,Q2
23,5,High School,Security Guard,4783,Riyadh,Full-time,E007,Q5
38,14,PhD,Department Head,59815,Dammam,Self-employed,E003,Q10
54,24,PhD,Waiter,3680,Jeddah,Full-time,E002,Q8
32,8,PhD,Waiter,5129,Jeddah,Full-time,E004,Q1
33,3,PhD,Professor,58202,Jeddah,Self-employed,E009,Q7
28,7,Diploma,Nurse,7521,Riyadh,Full-time,E013,Q1
25,0,High School,Driver,3943,Riyadh,Full-time,E011,Q5
21,3,Diploma,Lab Technician,7029,Jeddah,Full-time,E014,Q1
31,42,PhD,Senior Researcher,68207,Dammam,Full-time,E008,Q4
81,21,PhD,Professor,55002,Riyadh,Full-time,E006,Q6
32,3,Master,Data Scientist,38345,Jeddah,Full-time,E007,Q10
35,8,PhD,Department Head,52667,Riyadh,Full-time,E002,Q10
30,3,Bachelor,Software Developer,22405,Jeddah,Part-time,E010,Q3
37,1,PhD,Security Guard,6179,Riyadh,Full-time,E009,Q9
12,5,Bachelor,Designer,10058,Dammam,Full-time,E013,Q6
55,36,PhD,Department Head,62617,Dammam,Full-time,E001,Q2
33,11,PhD,Research Director,37395,Jeddah,Self-employed,E001,Q10
47,20,High School,Worker,4758,Jeddah,Full-time,E012,Q9
21,18,PhD,Senior Researcher,56093,Riyadh,Full-time,E006,Q6
33,6,Bachelor,HR Officer,21474,Dammam,Full-time,E013,Q5
34,4,Master,Senior Engineer,33239,Riyadh,Full-time,E011,Q8
16,20,Bachelor,Analyst,23713,Riyadh,Full-time,E003,Q2
42,22,PhD,Professor,65005,Riyadh,Full-time,E014,Q5
42,11,PhD,Cashier,3195,Dammam,Full-time,E008,Q10
32,2,PhD,Professor,48707,Riyadh,Full-time,E005,Q4
24,1,Diploma,Technician,11506,Dammam,Full-time,E013,Q5
44,10,High School,Cashier,7536,Dammam,Full-time,E003,Q6
34,2,Diploma,Administrative Assistant,9431,Dammam,Full-time,E008,Q2
36,1,Master,Consultant,28341,Jeddah,Full-time,E011,Q8
18,21,PhD,Department Head,54316,Riyadh,Student,E011,Q10
27,8,Diploma,Nurse,6636,Dammam,Full-time,E001,Q7
19,18,Bachelor,Teacher,11259,Jeddah,Student,E012,Q3
41,2,Bachelor,Accountant,22471,Riyadh,Full-time,E009,Q2
41,1,High School,Clerk,7546,Jeddah,Self-employed,E014,Q4
30,5,Diploma,Nurse,9545,Jeddah,Full-time,E001,Q5
36,3,PhD,Scientist,50297,Riyadh,Full-time,E014,Q7
18,20,Bachelor,Designer,23079,Jeddah,Student,E011,Q5
43,17,Bachelor,Accountant,24894,Jeddah,Full-time,E013,Q8
40,0,Diploma,Administrative Assistant,9468,Dammam,Full-time,E010,Q8
34,6,Diploma,Technician,6573,Dammam,Full-time,E001,Q2
28,4,Bachelor,Designer,19690,Jeddah,Full-time,E004,Q2
16,18,Master,Project Manager,28060,Riyadh,Full-time,E001,Q3
24,6,Diploma,Lab Technician,9629,Riyadh,Full-time,E013,Q6
23,1,Bachelor,Teacher,16838,Jeddah,Full-time,E011,Q9
39,21,High School,Clerk,0,Riyadh,Full-time,E002,Q1
33,6,Bachelor,HR Officer,9889,Dammam,Full-time,E007,Q2
27,2,Diploma,Lab Technician,5903,Jeddah,Full-time,E004,Q6
92,23,High School,Waiter,7086,Jeddah,Self-employed,E003,Q3
53,19,Master,Consultant,36156,Dammam,Full-time,E007,Q5
31,9,High School,Security Guard,6480,Dammam,Self-employed,E003,Q9
18,35,PhD,Professor,76076,Riyadh,Part-time,E002,Q10
18,25,PhD,Professor,55879,Jeddah,Full-time,E014,Q6
48,26,Diploma,Administrative Assistant,6801,Jeddah,Full-time,E013,Q2
36,3,Master,Data Scientist,26034,Riyadh,Full-time,E002,Q5
30,6,PhD,Professor,65490,Riyadh,Full-time,E014,Q9
37,12,Diploma,Receptionist,9783,Jeddah,Full-time,E008,Q5
13,9,Diploma,Lab Technician,7543,Riyadh,Full-time,E007,Q10
48,11,Bachelor,Accountant,13689,Dammam,Full-time,E005,Q3
23,1,Bachelor,HR Officer,13526,Riyadh,Full-time,E014,Q5
46,21,High School,Research Director,70105,Jeddah,Part-time,E002,Q2
52,26,Bachelor,HR Officer,14020,Jeddah,Full-time,E003,Q10
41,19,PhD,Professor,41430,Dammam,Self-employed,E004,Q4
51,3,Diploma,Scientist,72228,Riyadh,Full-time,E005,Q1
38,4,PhD,Research Director,0,Dammam,Full-time,E002,Q8
23,3,Diploma,Receptionist,7448,Dammam,Part-time,E003,Q7
33,4,Diploma,Lab Technician,11655,Riyadh,Self-employed,E005,Q6
43,19,High School,Professor,65019,Riyadh,Full-time,E001,Q6
46,6,Diploma,Administrative Assistant,8338,Riyadh,Full-time,E009,Q7
30,10,Diploma,Research Director,54955,Riyadh,Full-time,E009,Q3
23,3,Diploma,Technician,0,Jeddah,Full-time,E001,Q2
50,30,Diploma,Lab Technician,11822,Jeddah,Full-time,E007,Q6
51,13,Master,Senior Engineer,25434,Dammam,Full-time,E006,Q9
20,2,Diploma,Receptionist,7569,Jeddah,Self-employed,E009,Q5
45,56,Master,Project Manager,31970,Jeddah,Full-time,E004,Q4
18,25,Diploma,Lab Technician,9529,Dammam,Student,E007,Q3
47,25,High School,Janitor,6767,Riyadh,Full-time,E013,Q1
49,17,PhD,Department Head,60695,Dammam,Full-time,E011,Q2
45,11,Bachelor,Designer,11363,Riyadh,Full-time,E010,Q2
43,52,Master,Data Scientist,16089,Dammam,Full-time,E003,Q9
37,4,Bachelor,Teacher,11066,Jeddah,Full-time,E003,Q6
30,6,Master,Consultant,23372,Riyadh,Full-time,E008,Q2
30,5,High School,Worker,3509,Riyadh,Full-time,E001,Q8
15,14,Master,Financial Analyst,18174,Jeddah,Full-time,E012,Q10
55,18,Master,Data Scientist,22792,Jeddah,Full-time,E014,Q5
38,10,Diploma,Administrative Assistant,11811,Dammam,Self-employed,E013,Q8
34,0,Bachelor,Analyst,20837,Riyadh,Full-time,E015,Q8
48,15,Master,Data Scientist,32514,Riyadh,Full-time,E005,Q7
12,6,Bachelor,Accountant,15922,Dammam,Part-time,E003,Q8
43,17,PhD,Janitor,4279,Dammam,Full-time,E002,Q9
19,13,Diploma,Nurse,9369,Riyadh,Student,E010,Q8
38,4,Diploma,Receptionist,0,Dammam,Part-time,E003,Q3
34,0,Master,Consultant,33836,Jeddah,Full-time,E007,Q4
49,0,Diploma,Scientist,55908,Jeddah,Full-time,E002,Q10
32,1,Diploma,Technician,11480,Riyadh,Full-time,E014,Q6
37,12,High School,Clerk,6727,Jeddah,Part-time,E001,Q8
44,1,Diploma,Research Director,42937,Dammam,Full-time,E008,Q7
44,1,Diploma,Nurse,10673,Dammam,Full-time,E003,Q1
34,3,Master,Researcher,16017,Jeddah,Self-employed,E011,Q6
34,7,Bachelor,Teacher,18190,Dammam,Self-employed,E002,Q7
33,4,Bachelor,Accountant,12732,Jeddah,Full-time,E012,Q5
38,55,PhD,Department Head,46588,Riyadh,Part-time,E011,Q7
18,1,PhD,Professor,79429,Jeddah,Full-time,E006,Q10
28,5,Diploma,Scientist,46462,Dammam,Full-time,E014,Q1
24,12,PhD,Senior Researcher,67226,Dammam,Full-time,E015,Q9
40,4,High School,Janitor,5294,Jeddah,Full-time,E010,Q10
42,62,PhD,Scientist,29512,Jeddah,Full-time,E003,Q6
24,3,PhD,Senior Researcher,73745,Dammam,Self-employed,E014,Q7
30,6,Diploma,Technician,10200,Dammam,Full-time,E002,Q10
26,2,Master,Consultant,33760,Riyadh,Full-time,E010,Q5
38,7,Master,Data Scientist,39299,Dammam,Full-time,E001,Q6
39,2,Bachelor,Marketing Specialist,12025,Dammam,Part-time,E014,Q6
20,8,PhD,Professor,60946,Jeddah,Full-time,E014,Q2
33,4,Diploma,Professor,46178,Dammam,Full-time,E009,Q3
76,22,Bachelor,Software Developer,12762,Jeddah,Full-time,E008,Q8
35,10,PhD,Senior Researcher,50144,Jeddah,Full-time,E002,Q3
30,5,Bachelor,Designer,21005,Jeddah,Self-employed,E001,Q7
21,17,PhD,Professor,70425,Riyadh,Full-time,E012,Q8
39,17,PhD,Cashier,6403,Jeddah,Full-time,E005,Q6
18,0,High School,Waiter,42357,Dammam,Unemployed,E013,Q4
27,8,Diploma,Administrative Assistant,10573,Riyadh,Full-time,E013,Q4
20,2,High School,Worker,5386,Dammam,Self-employed,E014,Q10
50,13,Diploma,Nurse,5035,Dammam,Full-time,E010,Q5
46,7,PhD,Waiter,5001,Dammam,Full-time,E008,Q5
44,5,High School,Clerk,5777,Dammam,Self-employed,E001,Q5
15,8,Diploma,Technician,9842,Riyadh,Part-time,E005,Q6
40,46,Bachelor,Designer,9814,Riyadh,Self-employed,E009,Q8
32,13,Bachelor,Marketing Specialist,20815,Riyadh,Full-time,E013,Q10
51,0,Bachelor,Marketing Specialist,13677,Dammam,Full-time,E007,Q9
